---,RuleKey,FunctionId,PartFunctionType,bNegative,PartFunctionDynamicType,Param1,Param2,Param3,Param4,Param5
1247,1247,1120111,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1248,1248,1120129,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1249,1249,1120115,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,11,None,None
1250,1250,1120168,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1251,1251,1120170,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1252,1252,1120166,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,1,None,None
1253,1253,1120167,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,1,None,None
1254,1254,1120169,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1255,1255,1120174,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1256,1256,1120178,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1257,1257,1110432,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1258,1258,1110459,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1259,1259,1110458,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,2,None,None
1260,1260,1110167,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1261,1261,1110466,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,2,None,None
1262,1262,1110464,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1263,1263,1110465,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1264,1264,1110462,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1265,1265,1110461,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1266,1266,1110456,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1267,1267,1110427,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,2,None,None
1268,1268,1110467,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1269,1269,1110439,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1270,1270,1110438,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1271,1271,1110437,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1272,1272,1110434,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1273,1273,1110348,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,2,None,None
1274,1274,1110433,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1275,1275,1110320,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,5,None,None
1276,1276,1110453,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,12,None,None
1277,1277,1110448,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1278,1278,1110449,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,15,None,None
1279,1279,1110450,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1280,1280,1110451,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,15,None,None
1281,1281,1110231,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1282,1282,1110230,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1283,1283,1110291,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1284,1284,1110444,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1285,1285,1110428,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1286,1286,1110430,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1287,1287,1110429,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,9,None,None
1288,1288,1110474,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,5,None,None
1289,1289,1110347,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1290,1290,1110423,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,1,None,None
1291,1291,1110424,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1292,1292,1110425,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1293,1293,1110388,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1294,1294,1110386,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,5,None,None
1295,1295,1110387,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1296,1296,1110239,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1297,1297,1110311,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1298,1298,1110402,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1299,1299,1110372,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,2,None,None
1300,1300,1110373,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1301,1301,1110414,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1302,1302,1110416,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1303,1303,1110391,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1304,1304,1110390,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1305,1305,1110392,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1306,1306,1110381,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1307,1307,1110383,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1308,1308,1110369,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1309,1309,1110370,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1310,1310,1110351,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1311,1311,1110350,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,5,None,None
1312,1312,1110349,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1313,1313,1110356,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,2,None,None
1314,1314,1110358,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,5,None,None
1315,1315,1110357,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1316,1316,1110490,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1317,1317,1110491,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1318,1318,1110403,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1319,1319,1110398,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1320,1320,1110396,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1321,1321,1110397,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,5,None,None
1322,1322,1110473,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1323,1323,1110472,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1324,1324,1110364,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1325,1325,1110367,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1326,1326,1110366,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,12,None,None
1327,1327,1110365,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1328,1328,1110419,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,1,None,None
1329,1329,1110421,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1330,1330,1110420,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1331,1331,1110406,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1332,1332,1110407,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1333,1333,1110441,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1334,1334,1110379,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1335,1335,1110378,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1336,1336,1110360,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1337,1337,1110362,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1338,1338,1110492,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,5,None,None
1339,1339,1110493,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1340,1340,1110410,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,9,None,None
1341,1341,1110483,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1342,1342,1110394,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,5,None,None
1343,1343,1110486,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1344,1344,1110487,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1345,1345,1110488,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1346,1346,1110443,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,3,None,None
1347,1347,1110173,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,12,None,None
1348,1348,1110489,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1349,1349,1110484,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1350,1350,1110485,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1351,1351,1110494,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1352,1352,1110498,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1353,1353,1110499,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,1,None,None
1354,1354,1110500,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1355,1355,1110505,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1356,1356,1110506,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1357,1357,1110507,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1358,1358,1110508,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1359,1359,1110355,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,2,None,None
1360,1360,1110512,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1361,1361,1230155,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,2,None,None
1362,1362,1230174,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1363,1363,1230178,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1364,1364,1230184,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,5,None,None
1365,1365,1230186,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,8,None,None
1366,1366,1230187,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,12,None,None
1367,1367,1230189,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,12,None,None
1368,1368,1230188,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,16,None,None
1369,1369,1230190,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,12,None,None
1370,1370,1230157,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,4,None,None
1371,1371,1230158,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1372,1372,1230175,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,7,None,None
1373,1373,1230159,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1374,1374,1230173,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1375,1375,1230176,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,2,None,None
1376,1376,1230177,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1377,1377,1230180,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,1,None,None
1378,1378,1230183,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,10,None,None
1379,1379,1230192,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1380,1380,1230193,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1381,1381,1230195,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1382,1382,1230196,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,8,None,None
1383,1383,1230164,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1384,1384,1230165,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1385,1385,1230167,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1386,1386,1230168,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1387,1387,1230172,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1388,1388,1230181,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1389,1389,1230182,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1390,1390,1230160,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,9,None,None
1391,1391,1230166,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,12,None,None
1392,1392,1230169,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1393,1393,1230201,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,8,None,None
1394,1394,1230202,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1395,1395,1530006,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,2,None,None
1396,1396,1130104,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,2,None,None
1397,1397,1130106,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1398,1398,1130116,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,1,None,None
1399,1399,1130127,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,-7,None,None
1400,1400,1130128,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,2,None,None
1401,1401,1130138,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,-7,None,None
1402,1402,1130119,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,-1,None,None
1403,1403,1130172,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,-7,None,None
1404,1404,1130173,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,-7,None,None
1405,1405,1130091,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,-7,None,None
1406,1406,1130092,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,-7,None,None
1407,1407,1130105,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1408,1408,1130130,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,2,None,None
1409,1409,1510001,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,1,None,None
1410,1410,1510002,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1411,1411,1130114,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,5,None,None
1412,1412,1130117,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1413,1413,1130129,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1414,1414,1130108,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1415,1415,1130109,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1416,1416,1130112,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1417,1417,1130113,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1418,1418,1130134,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,8,None,None
1419,1419,1130006,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1420,1420,1130009,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1421,1421,1530002,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,8,None,None
1422,1422,1130110,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1423,1423,1130118,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1424,1424,1130135,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,-6,None,None
1425,1425,1130007,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
1426,1426,1530005,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1427,1427,1130111,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,2,None,None
1428,1428,1130132,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,15,None,None
1429,1429,1130133,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,5,None,None
1430,1430,1130137,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,2,None,None
1431,1431,1510003,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,2,None,None
1432,1432,1130167,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1433,1433,1130123,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,10,None,None
1434,1434,1120125,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,14,None,None
1435,1435,1130121,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,4,None,None
1436,1436,1130122,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,12,None,None
1437,1437,1130139,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1438,1438,1130176,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1439,1439,1130107,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1440,1440,1130179,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,-7,None,None
1441,1441,1130178,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1442,1442,1130181,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,2,None,None
1443,1443,1130182,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1444,1444,1130183,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1445,1445,1130184,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,2,None,None
1446,1446,1130185,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,-4,None,None
1447,1447,1130189,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1448,1448,1130190,StaticAttributeModify,True,NONE,DisplayAttrValues.3,Addend,0,None,None
1449,1449,1140191,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,2,None,None
1450,1450,1140285,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1451,1451,1140280,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,6,None,None
1452,1452,1140281,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1453,1453,1140233,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,12,None,None
1454,1454,1140188,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,3,None,None
1455,1455,1140181,StaticAttributeModify,False,NONE,DisplayAttrValues.3,Addend,4,None,None
