RowName,BehaviorScoreName,ScoreName,ScoreNameExt,Category,ScoreBoardCategoryType,ScoreBoardContributionType,TLogCategoryType,bIsVoluntarily,ShowText,ShowTextColor,PlayerNameColor,Score,MedalScore,TournamentScore,Icon,IconColor,Audio,Condition,ScoreBoardType,Notation,IntValue1,IntValue2,IntValue3,FloatValue1,FloatValue2,FloatValue3,ScoreBoardCategoryTypeArray1,AvailableMode,AvailableWeapon,AnimName,WeaponUpgradeMultiplier,AccountUpgradeMultiplier,bCheckAntiBrush,AntiBrushDuration,AntiBrushCount,AntiBrushCD,bIsDifferentCamp,AttackerMultiplier,DefenderMultiplier,AILabType,RowDescription
Combat_Hit,Combat_Hit,EScoreName::EHitPlayerCharacter,None,战斗,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKill,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",UI_BF_MP_Score_Normal,玩家对敌人造成伤害每滴血,EScoreBoardType::ENone,仅敌人，载具有“命中载具”,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,1,1,False,0,0,0,False,1,1,3,None
NewRow_64,None,EScoreName::C102BlindingSmokeAssist,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EArmMedicZoya,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",0,0,0,(),"(R=1, G=1, B=1, A=1)",,使用致盲毒雾致盲击杀,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_65,None,EScoreName::C102AdrenalineAssist,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EArmMedicZoya,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",20,20,20,(),"(R=1, G=1, B=1, A=1)",,使用肾上腺素激活增益助攻,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_66,None,EScoreName::C102AdrenalineKill,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EArmMedicZoya,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",30,30,30,(),"(R=1, G=1, B=1, A=1)",,使用肾上腺素激活增益助攻,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_74,None,EScoreName::ClayforeKill,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EKill,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",150,150,150,(),"(R=1, G=1, B=1, A=1)",,使用阔剑地雷击杀敌方,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_75,None,EScoreName::AntiTankKill,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EKill,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",400,400,400,(),"(R=1, G=1, B=1, A=1)",,使用反坦克地雷摧毁载具,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_76,None,EScoreName::ERebornFlagEarn_Vehicle,None,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,80,0,30,0.1,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_111,None,EScoreName::ERebornFlagEarn_RankSkill,None,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ESectorSupport,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,80,0,30,0.1,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_131,None,EScoreName::ERebornFlagEarn_Ability,None,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,80,0,30,0.1,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_77,rescue_back,EScoreName::ERescueEarn,None,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ERescue,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,100,0,30,0.3,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_79,None,EScoreName::ETeamLastOneRedeployEarn,None,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ELogistics,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,200,0,60,0.1,0,EScoreBoardCategoryType::EEarn,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_99,jdzl,EScoreName::ECaptureToDial,None,None,EScoreBoardCategoryType::ECapture,EScoreBoardContributionType::ECaptureContrib,EBehaviorScoreTLogCategoryType::ECapture,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",30,30,30,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0.1,180,0,,EDFMGamePlayMode::GamePlayMode_Conquest; EDFMGamePlayMode::GamePlayMode_Breakthrough,,None,1,1,False,0,0,0,False,1,1,11,None
NewRow_40,EMP,EScoreName::EMPHitBattleFieldItemProp,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EKill,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",10,10,10,(),"(R=1, G=1, B=1, A=1)",,EMP,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_101,工事修建单次,EScoreName::EBuildFortificationOnce,None,None,EScoreBoardCategoryType::ELogistics,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EFortification,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_102,工事修建完成,EScoreName::EBuildFortificationFull,None,None,EScoreBoardCategoryType::ELogistics,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EFortification,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",10,10,10,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_103,破坏破损物,EScoreName::EBrokenFortification_BreakableItem,None,None,EScoreBoardCategoryType::ELogistics,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EFortification,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",15,15,15,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_104,破坏场景武器,EScoreName::EBrokenFortification_FixedWeapon,None,None,EScoreBoardCategoryType::ELogistics,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EFortification,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",50,50,50,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_106,建造场景武器助攻,EScoreName::EBuildFortificationSceneWeaponAssist,None,None,EScoreBoardCategoryType::ELogistics,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EFortification,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",20,20,20,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,100,0,0,60,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_107,建造工事助攻,EScoreName::EBuildFortificationAssist,None,None,EScoreBoardCategoryType::ELogistics,EScoreBoardContributionType::EBuildAndDestroyContrib,EBehaviorScoreTLogCategoryType::EFortification,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",5,5,5,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,20,0,0,60,500,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_108,春节修建终端,EScoreName::EBuildSatellitedishSuccess,None,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=0.160713, B=0.024281, A=1)","(R=1, G=1, B=1, A=1)",100,100,100,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_109,春节修建终端完成,EScoreName::EBuildAllSatellitedishSuccess,None,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=0.160713, B=0.024281, A=1)","(R=1, G=1, B=1, A=1)",88,88,88,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_110,duoqi_1,EScoreName::ECaptureFlag,None,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ECaptureContrib,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",200,200,200,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
拾取掉落旗帜,duoqi_2,EScoreName::EPickUpFlag,None,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ECaptureContrib,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",100,100,100,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_112,duoqi_3,EScoreName::ETransportFlag,None,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ECaptureContrib,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",20,20,20,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,3,0,0,0.5,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_113,duoqi_4,EScoreName::EConvoyFlag,None,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ECaptureContrib,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",10,10,10,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,3,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_114,duoqi_5,EScoreName::ESelfCaptureFlagSuccess,None,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ECaptureContrib,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",200,200,200,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ESuccessCapturedFlag,持旗人得分,0,0,0,1,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_115,duoqi_6,EScoreName::ECampCaptureFlagSuccess,None,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ECaptureContrib,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,友方全阵营得分,500,300,50,5,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_116,duoqi_7,EScoreName::EConvoyCaptureFlagSuccess,None,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ECaptureContrib,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",100,100,100,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,保护我方旗子被敌方夺取/护送旗子运送回我方点位/我方旗子归还我方点位 ,0,0,0,1,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_117,duoqi_8,EScoreName::EGuardFlagSuccess,None,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ECaptureContrib,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",20,20,20,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_118,duoqi_9,EScoreName::EKillPlayerOfHoldingFlag,None,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ECaptureContrib,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",10,10,10,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,1,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_119,duoqi_10,EScoreName::EKillPlayerWhenGuard,None,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ECaptureContrib,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",10,10,10,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,1,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_120,duoqi_11,EScoreName::EKillPlayerWhenConvoy,None,None,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ECaptureContrib,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",10,10,10,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,1,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,0,False,0,0,0,False,1,1,11,None
NewRow_129,lieshi1,EScoreName::EEncouragementForInferiorCamp1,None,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EOther,False,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",30,30,30,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,30,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_130,lieshi0,EScoreName::EEncouragementForInferiorCamp0,None,None,EScoreBoardCategoryType::EEarn,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EOther,False,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",30,30,30,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,0,0,0,30,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_121,None,EScoreName::HighExplosiveKill,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EKill,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",50,50,50,(),"(R=1, G=1, B=1, A=1)",,使用榴弹击杀敌方,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_122,None,EScoreName::HighExplosiveAssist,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EKill,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",20,20,20,(),"(R=1, G=1, B=1, A=1)",,使用榴弹击杀敌方,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_123,None,EScoreName::SectorSmokeAssist,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ESectorSupport,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",0,0,0,(),"(R=1, G=1, B=1, A=1)",,阵地支援烟雾助攻,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_124,None,EScoreName::SectorSmokeRescue,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ESectorSupport,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",0,0,0,(),"(R=1, G=1, B=1, A=1)",,阵地支援烟雾站点,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_125,None,EScoreName::SectorSmokeCaptureProgress,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::ESectorSupport,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",0,0,0,(),"(R=1, G=1, B=1, A=1)",,阵地支援烟雾助攻,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_105,None,EScoreName::EBlastShieldBlockBulletDamage,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EArmEngineerShieldBrother,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",35,35,35,(),"(R=1, G=1, B=1, A=1)",,使用肾上腺素激活增益助攻,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_126,None,EScoreName::EBlastShieldBlockExplosionDamage,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ETacticsContrib,EBehaviorScoreTLogCategoryType::EArmEngineerShieldBrother,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",35,35,35,(),"(R=1, G=1, B=1, A=1)",,使用肾上腺素激活增益助攻,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_127,None,EScoreName::EBlastShieldCaptureProgressExtraScore,None,兵种,EScoreBoardCategoryType::EArm,EScoreBoardContributionType::ECaptureContrib,EBehaviorScoreTLogCategoryType::EArmEngineerShieldBrother,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",10,10,10,(),"(R=1, G=1, B=1, A=1)",,使用肾上腺素激活增益助攻,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_133,None,EScoreName::EKillCommander,None,兵种,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKill,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",100,100,100,(),"(R=1, G=1, B=1, A=1)",,使用肾上腺素激活增益助攻,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_134,None,EScoreName::ERescueCommander,None,兵种,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ERescueContrib,EBehaviorScoreTLogCategoryType::ERescue,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",100,100,100,(),"(R=1, G=1, B=1, A=1)",,使用肾上腺素激活增益助攻,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_135,None,EScoreName::EKillLastOneInTeam,None,兵种,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::EKill,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",20,20,20,(),"(R=1, G=1, B=1, A=1)",,使用肾上腺素激活增益助攻,EScoreBoardType::ENone,,0,0,0,0,0,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_136,None,EScoreName::ECommandConcentratedFireCompleted,None,兵种,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,1,1,1,1125,1000,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_137,None,EScoreName::ECommandCompleteConcentratedFire,None,兵种,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::ENone,False,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,1,1,1,700,1000,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
NewRow_138,None,EScoreName::ECommandKillHighThreatTarget,None,兵种,EScoreBoardCategoryType::ENone,EScoreBoardContributionType::ENone,EBehaviorScoreTLogCategoryType::ENone,True,,"(R=1, G=1, B=1, A=1)","(R=1, G=1, B=1, A=1)",1,1,1,(),"(R=1, G=1, B=1, A=1)",,None,EScoreBoardType::ENone,,1,1,1,1500,1000,0,,EDFMGamePlayMode::GamePlayMode_Breakthrough; EDFMGamePlayMode::GamePlayMode_Conquest,,None,0,1,False,0,0,0,False,1,1,11,None
